MatchID,EventID,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
50662,745,6210,6381,Futbolist Female,Valstars Gaming Female,2,1
50664,745,6024,6364,TENSTAR Nova,Giants G4E,2,0
50665,745,4415,6743,Rix.GG Lightning,BWG,2,0
50490,696,756,2903,ehehxd,Team Aurora,2,0
50661,745,6743,6079,BWG,Supermassive Blaze Female,2,0
50917,752,2532,799,Louvre,Velocity Gaming,2,0
49783,739,624,6389,Paper Rex,Bren Esports,2,0
50918,752,6387,2917,Bleed eSports,Enigma Gaming,2,0
50912,749,1615,2291,Knights,Ghost Gaming,2,0
50910,749,1615,6164,Knights,Radiance,2,1
50906,749,1615,4366,Knights,Elmerz Glue,2,0
50907,749,6164,4346,Radiance,DarkZero Esports ,2,0
50908,749,5482,3337,Kowareta,Team Basilisk,2,1
50491,696,6750,1791,Rebels Gaming,FTW Esports,2,0
49782,739,6389,5931,Bren Esports,Team Big BAAM,2,0
50915,752,2917,910,Enigma Gaming,Exceeli Esports,2,0
49781,739,5960,4150,BEAST,South Built Esports,1,1
50285,714,6492,6126,HERO Esports,Legacy Esports,1,2
48174,708,6618,1970,VVS,TNL Esports,2,3
49780,739,624,6387,Paper Rex,Bleed eSports,2,0
50284,714,6486,6512,Nebula,Kraken ESC White,2,1
50914,752,4809,6304,Team Exploit,E2S Lexious,2,0
50898,749,1615,3748,Knights,Team Reckaroo,2,0
50899,749,2228,4366,Dallas Vendetta,Elmerz Glue,1,2
50900,749,6164,6651,Radiance,ex-Limit,2,0
50901,749,4346,6592,DarkZero Esports ,BIG BOY'S CLUB,2,0
50903,749,3337,6419,Team Basilisk,Elysium,2,1
50904,749,6144,2350,The Mafia,Soniqs,1,2
50905,749,4345,2291,SoaR,Ghost Gaming,1,2
50889,749,2350,6198,Soniqs,Knights Academy,1,0
50869,749,5248,6653,Evil Geniuses,GunsForHire,1,0
50871,749,2291,6379,Ghost Gaming,Waverunners,1,0
50873,749,6198,4455,Knights Academy,Third Impact,1,0
50851,749,4345,6451,SoaR,Built By Gamers Academy,1,0
50854,749,3337,2291,Team Basilisk,Ghost Gaming,1,0
50859,749,6144,6020,The Mafia,Pho Real,1,0
50860,749,6164,6592,Radiance,BIG BOY'S CLUB,1,0
50861,749,6461,6429,Akrew,Team Assent,1,0
50863,749,1615,5039,Knights,Team Volted,1,0
50865,749,4346,1267,DarkZero Esports ,Cloud9 White ,1,0
50488,696,2100,4671,GMT Esports,EGN Esports,2,0
49779,739,6387,4150,Bleed eSports,South Built Esports,2,0
48173,708,1970,2554,TNL Esports,World Game Star,2,1
49778,739,6389,5960,Bren Esports,BEAST,2,0
50283,714,6726,6491,Crimas Disciples,Nation Fan Club,2,0
49777,739,624,5931,Paper Rex,Team Big BAAM,2,0
50282,714,4036,6047,Team Bliss,VERTEX,2,0
49487,728,1615,4940,Knights,Pioneers,1,2
48073,636,3342,4826,Gamelanders Purple,B4 Angels,3,1
49485,728,1615,3944,Knights,Teal Seam,2,1
50634,745,6263,5467,Guild X,Oxxgen Esports,2,0
50636,745,5470,4415,ChatBanned,Rix.GG Lightning,2,1
50650,745,6574,6748,HEET RED,ANYWAY,2,1
50651,745,6381,6565,Valstars Gaming Female,BETA,2,0
50652,745,6362,6369,Fire Flux Esports Female,Nebula ,2,0
50654,745,6371,6350,Zero Zone W,Team Singularity Female,2,0
50656,745,6743,6575,BWG,LAPFAP,2,0
50657,745,6079,6365,Supermassive Blaze Female,devils.one,2,0
50745,639,2100,6466,GMT Esports,Redragon,2,1
50744,639,4915,604,Natus Vincere,Aim.Attack,1,0
49776,739,5931,5960,Team Big BAAM,BEAST,1,1
50743,639,6466,604,Redragon,Aim.Attack,1,0
50742,639,2100,4915,GMT Esports,Natus Vincere,1,0
50626,745,6263,6079,Guild X,Supermassive Blaze Female,2,1
50627,745,5467,6743,Oxxgen Esports,BWG,2,0
50629,745,6295,6371,SMARACIS eSports Female,Zero Zone W,2,1
50630,745,5470,6745,ChatBanned,tba,2,1
50632,745,6530,6381,G2 Gozen,Valstars Gaming Female,2,0
50633,745,6024,6574,TENSTAR Nova,HEET RED,2,0
50643,745,6565,6370,BETA,instalocked,2,1
50644,745,6369,6577,Nebula ,LUNÈ Girls Gaming,2,0
50645,745,6738,6740,5ynerG,Palinka,2,0
50646,745,6350,6747,Team Singularity Female,FTW Fade,2,0
50647,745,6364,5917,Giants G4E,vanished,2,1
50649,745,6365,6739,devils.one,Socks up Nyx,2,0
49774,739,624,4150,Paper Rex,South Built Esports,1,1
49483,728,1034,2291,NRG Esports,Ghost Gaming,2,0
49481,728,1615,5248,Knights,Evil Geniuses,2,0
49484,728,4940,473,Pioneers,Built By Gamers,2,1
49482,728,3944,4345,Teal Seam,SoaR,2,1
49478,728,2291,2350,Ghost Gaming,Soniqs,2,1
48079,636,4826,3340,B4 Angels,Liberty Female,2,0
49473,728,1615,3322,Knights,Border Monsters,2,0
49474,728,5248,6418,Evil Geniuses,Actually Homeless,2,1
49480,728,473,4346,Built By Gamers,DarkZero Esports ,2,0
49476,728,4345,5444,SoaR,Bait Academy,2,0
49479,728,4940,6090,Pioneers,TSM Academy,2,1
48078,636,5941,3340,Stars Horizon Vênus,Liberty Female,1,2
49457,728,2815,1615,Version1,Knights,1,2
49458,728,3322,6045,Border Monsters,Lenny Time,2,0
49459,728,5248,6706,Evil Geniuses,spongebob squarepants,2,0
49461,728,6478,4388,ex-Serenity Black,Cosmic Divide,2,1
49462,728,3944,6419,Teal Seam,Elysium,2,1
49463,728,4345,5924,SoaR,FLICKBAITERS,2,0
49465,728,1034,6144,NRG Esports,The Mafia,2,0
49466,728,6461,5038,Akrew,YFP Gaming,2,0
49467,728,2291,5839,Ghost Gaming,Time Out,2,0
49468,728,2350,4075,Soniqs,T1 Academy,2,1
49470,728,6090,470,TSM Academy,Complexity,2,0
49471,728,473,856,Built By Gamers,Andbox,2,0
49472,728,4346,6148,DarkZero Esports ,Project A,2,0
50622,745,6530,5917,G2 Gozen,vanished,2,0
50610,745,6263,6740,Guild X,Palinka,2,0
50612,745,5467,6577,Oxxgen Esports,LUNÈ Girls Gaming,2,0
50613,745,6369,6743,Nebula ,BWG,1,2
50614,745,6370,6749,instalocked,Fearless,1,2
50615,745,6210,6565,Futbolist Female,BETA,2,0
50616,745,6295,6734,SMARACIS eSports Female,MAFIOZI,2,0
50618,745,5470,6739,ChatBanned,Socks up Nyx,2,0
50619,745,6365,6745,devils.one,tba,1,2
50620,745,6362,6346,Fire Flux Esports Female,ABB ASKI E-Spor WHITE,2,0
50621,745,4415,6575,Rix.GG Lightning,LAPFAP,2,0
50623,745,6381,6364,Valstars Gaming Female,Giants G4E,2,1
50624,745,6024,6747,TENSTAR Nova,FTW Fade,2,0
47192,719,3531,2499,Acend,Movistar Riders,3,0
50579,745,6263,6295,Guild X,SMARACIS eSports Female,1,0
50582,745,5470,6738,ChatBanned,5ynerG,1,0
50583,745,6024,6079,TENSTAR Nova,Supermassive Blaze Female,1,0
50586,745,6369,6346,Nebula ,ABB ASKI E-Spor WHITE,1,0
50587,745,6350,6739,Team Singularity Female,Socks up Nyx,1,0
50588,745,6748,5917,ANYWAY,vanished,1,0
50589,745,5467,6741,Oxxgen Esports,0 Training,1,0
50592,745,6565,6735,BETA,The Panic Team,1,0
50593,745,6575,6576,LAPFAP,Lithium,1,0
50594,745,6734,6744,MAFIOZI,Zillenials,1,0
50595,745,6749,6733,Fearless,Hayal Sahnesi Goddess,1,0
50596,745,6577,6361,LUNÈ Girls Gaming,Aim from Kitchen,1,0
50599,745,6747,6349,FTW Fade,Istanbul Wildcats Female,1,0
50600,745,6742,6732,Redteam Esport,F4K Ladies,1,0
50602,745,6373,6588,Merlyn Esports Shine,WLGaming Esports,1,0
50740,639,6466,6469,Redragon,VCTRY Esports,1,0
50741,639,604,3114,Aim.Attack,IVY,1,0
50553,745,6295,6079,SMARACIS eSports Female,Supermassive Blaze Female,1,0
50554,745,6362,6365,Fire Flux Esports Female,devils.one,1,0
50557,745,4415,6741,Rix.GG Lightning,0 Training,1,0
50558,745,6370,5917,instalocked,vanished,1,0
50561,745,6364,6749,Giants G4E,Fearless,1,0
50563,745,6745,6744,tba,Zillenials,1,0
50564,745,6346,6674,ABB ASKI E-Spor WHITE,Improve Female,1,0
50565,745,6350,6576,Team Singularity Female,Lithium,1,0
50566,745,6574,6735,HEET RED,The Panic Team,1,0
50567,745,6381,6747,Valstars Gaming Female,FTW Fade,1,0
50569,745,6748,6740,ANYWAY,Palinka,1,0
50571,745,6575,6367,LAPFAP,OtherSide Rouge,1,0
50572,745,6734,6732,MAFIOZI,F4K Ladies,1,0
50479,745,5470,6530,ChatBanned,G2 Gozen,1,0
50480,745,6295,6741,SMARACIS eSports Female,0 Training,1,0
50484,745,6362,6674,Fire Flux Esports Female,Improve Female,1,0
50485,745,6369,6744,Nebula ,Zillenials,1,0
50486,745,5467,6747,Oxxgen Esports,FTW Fade,1,0
50497,745,6210,6739,Futbolist Female,Socks up Nyx,1,0
50498,745,6370,6740,instalocked,Palinka,1,0
50500,745,6565,6736,BETA,Sequenz,1,0
50501,745,6364,6732,Giants G4E,F4K Ladies,1,0
50504,745,6574,6361,HEET RED,Aim from Kitchen,1,0
50505,745,6749,5472,Fearless,Peeposhy,1,0
50507,745,6733,6349,Hayal Sahnesi Goddess,Istanbul Wildcats Female,1,0
50508,745,6742,6588,Redteam Esport,WLGaming Esports,1,0
49916,743,6714,6718,Team SGD,Huat Zai,2,1
49381,728,5038,6651,YFP Gaming,ex-Limit,2,0
49416,728,6164,4075,Radiance,T1 Academy,1,2
49441,728,4940,3337,Pioneers,Team Basilisk,2,0
49396,728,470,6704,Complexity,Burton n Friends,2,1
49401,728,6148,6422,Project A,Resonate,2,0
49431,728,5924,5482,FLICKBAITERS,Kowareta,2,0
49436,728,856,2378,Andbox,SUPER SQUAD,2,1
49446,728,4388,6592,Cosmic Divide,BIG BOY'S CLUB,2,0
49386,728,6045,6679,Lenny Time,Disciples ,2,0
49406,728,6419,3748,Elysium,Team Reckaroo,2,0
49451,728,1615,5832,Knights,Zero MarksMen Black,2,1
49391,728,5444,6653,Bait Academy,GunsForHire,2,0
49411,728,6418,6683,Actually Homeless,Peek Performance,2,0
49380,728,6651,4924,ex-Limit,24Haven,2,0
49385,728,6679,6294,Disciples ,VersionX,2,0
49390,728,6653,4475,GunsForHire,Gen.G Black,2,0
49395,728,6704,3545,Burton n Friends,CLG Red,2,0
49400,728,6422,7,Resonate,Dignitas ,2,0
49405,728,3748,3548,Team Reckaroo,TSM X,2,0
49410,728,6683,4837,Peek Performance,Shopify Rebellion,2,0
49420,728,6703,5839,Project02,Time Out,1,2
49455,728,6678,6144,wasd fan club,The Mafia,1,2
49962,744,472,2408,BIG,HEET,2,1
50443,745,6079,6744,Supermassive Blaze Female,Zillenials,1,0
50444,745,6295,5467,SMARACIS eSports Female,Oxxgen Esports,1,0
50445,745,5470,6365,ChatBanned,devils.one,1,0
50446,745,6263,6210,Guild X,Futbolist Female,1,0
50448,745,6530,6024,G2 Gozen,TENSTAR Nova,1,0
50450,745,6350,6574,Team Singularity Female,HEET RED,1,0
50452,745,6371,6576,Zero Zone W,Lithium,1,0
50455,745,6370,6743,instalocked,BWG,1,0
50456,745,6747,6346,FTW Fade,ABB ASKI E-Spor WHITE,1,0
50457,745,6745,5472,tba,Peeposhy,1,0
50458,745,6738,6735,5ynerG,The Panic Team,1,0
50459,745,6381,6570,Valstars Gaming Female,Daycare,1,0
50460,745,6369,6733,Nebula ,Hayal Sahnesi Goddess,1,0
50461,745,6674,6349,Improve Female,Istanbul Wildcats Female,1,0
50463,745,6749,6734,Fearless,MAFIOZI,1,0
50465,745,6736,6588,Sequenz,WLGaming Esports,1,0
50466,745,6565,6737,BETA,Claquettes cahussettes,1,0
50467,745,6373,6566,Merlyn Esports Shine,Besiktas Esports Female,1,0
48076,636,5941,3676,Stars Horizon Vênus,Keyd Stars Athenas,2,0
50418,745,6748,6747,ANYWAY,FTW Fade,1,0
50420,745,6530,6381,G2 Gozen,Valstars Gaming Female,1,0
50421,745,5470,6574,ChatBanned,HEET RED,1,0
50422,745,6079,6743,Supermassive Blaze Female,BWG,1,0
50423,745,6295,6739,SMARACIS eSports Female,Socks up Nyx,1,0
50426,745,6210,6738,Futbolist Female,5ynerG,1,0
50428,745,5467,4415,Oxxgen Esports,Rix.GG Lightning,1,0
50429,745,6263,5472,Guild X,Peeposhy,1,0
50430,745,6365,6565,devils.one,BETA,1,0
50432,745,6362,6588,Fire Flux Esports Female,WLGaming Esports,1,0
50433,745,6745,6734,tba,MAFIOZI,1,0
50434,745,6576,6736,Lithium,Sequenz,1,0
50435,745,6674,6361,Improve Female,Aim from Kitchen,1,0
50437,745,6740,6732,Palinka,F4K Ladies,1,0
50440,745,6346,6373,ABB ASKI E-Spor WHITE,Merlyn Esports Shine,1,0
50441,745,6367,6737,OtherSide Rouge,Claquettes cahussettes,1,0
50442,745,6370,6566,instalocked,Besiktas Esports Female,1,0
49961,744,4915,3114,Natus Vincere,IVY,1,2
50391,745,6024,6362,TENSTAR Nova,Fire Flux Esports Female,1,0
50392,745,5467,6369,Oxxgen Esports,Nebula ,1,0
50393,745,6530,6733,G2 Gozen,Hayal Sahnesi Goddess,1,0
50394,745,6079,6570,Supermassive Blaze Female,Daycare,1,0
50395,745,5470,6373,ChatBanned,Merlyn Esports Shine,1,0
50396,745,6263,6370,Guild X,instalocked,1,0
50397,745,4415,6745,Rix.GG Lightning,tba,1,0
50398,745,6381,6749,Valstars Gaming Female,Fearless,1,0
50399,745,6295,6732,SMARACIS eSports Female,F4K Ladies,1,0
50400,745,6210,6734,Futbolist Female,MAFIOZI,1,0
50401,745,6364,6735,Giants G4E,The Panic Team,1,0
50402,745,5472,6565,Peeposhy,BETA,1,0
50403,745,6371,6736,Zero Zone W,Sequenz,1,0
50404,745,5917,6674,vanished,Improve Female,1,0
50405,745,6574,6575,HEET RED,LAPFAP,1,0
50406,745,6350,6361,Team Singularity Female,Aim from Kitchen,1,0
50407,745,6748,6737,ANYWAY,Claquettes cahussettes,1,0
50409,745,6747,6588,FTW Fade,WLGaming Esports,1,0
50410,745,6739,6740,Socks up Nyx,Palinka,1,0
50411,745,6741,6349,0 Training,Istanbul Wildcats Female,1,0
50413,745,6743,6346,BWG,ABB ASKI E-Spor WHITE,1,0
50415,745,6577,6566,LUNÈ Girls Gaming,Besiktas Esports Female,1,0
49770,739,623,388,Sharper Esport,DivisionX Gaming,1,1
49794,723,4150,6199,South Built Esports,Team Secret,3,0
49429,728,4346,5924,DarkZero Esports ,FLICKBAITERS,2,1
49414,728,5248,6164,Evil Geniuses,Radiance,2,1
49425,728,6706,6451,spongebob squarepants,Built By Gamers Academy,2,1
49434,728,856,6213,Andbox,Cloud9 Academy,1,2
49439,728,3944,4940,Teal Seam,Pioneers,2,1
49384,728,1034,6045,NRG Esports,Lenny Time,2,0
49409,728,2291,6418,Ghost Gaming,Actually Homeless,2,0
49379,728,2815,5038,Version1,YFP Gaming,2,0
49424,728,2350,6681,Soniqs,oogabooga,2,0
49389,728,103,5444,Immortals,Bait Academy,2,0
49444,728,6090,4388,TSM Academy,Cosmic Divide,2,0
49404,728,473,6419,Built By Gamers,Elysium,2,0
49394,728,470,6478,Complexity,ex-Serenity Black,1,2
49399,728,4345,6148,SoaR,Project A,2,0
49419,728,468,6198,Renegades,Knights Academy,2,0
49377,728,2815,6651,Version1,ex-Limit,2,1
49382,728,1034,6679,NRG Esports,Disciples ,2,1
49387,728,103,6653,Immortals,GunsForHire,2,0
49392,728,470,6704,Complexity,Burton n Friends,2,0
49397,728,4345,6422,SoaR,Resonate,2,0
49402,728,473,3748,Built By Gamers,Team Reckaroo,2,0
49407,728,2291,6683,Ghost Gaming,Peek Performance,2,0
49408,728,4837,6418,Shopify Rebellion,Actually Homeless,1,2
49412,728,5248,6429,Evil Geniuses,Team Assent,2,0
49413,728,4075,6164,T1 Academy,Radiance,1,2
49417,728,468,6703,Renegades,Project02,2,0
49418,728,6198,5839,Knights Academy,Time Out,2,0
49427,728,4346,5596,DarkZero Esports ,FLu Esports,2,0
49432,728,856,6500,Andbox,Full Focus,2,0
49433,728,6213,2378,Cloud9 Academy,SUPER SQUAD,2,1
49438,728,4940,3337,Pioneers,Team Basilisk,2,0
49442,728,6090,2139,TSM Academy,303 Esports,2,0
49447,728,1615,6729,Knights,Levitate,2,0
49452,728,1267,6678,Cloud9 White ,wasd fan club,2,1
49453,728,6144,3322,The Mafia,Border Monsters,1,2
48072,636,3342,4826,Gamelanders Purple,B4 Angels,3,0
49767,739,2532,1919,Louvre,Kingsmen,2,0
49766,739,879,623,Todak,Sharper Esport,1,1
48171,708,2559,2554,SPEAR GAMING,World Game Star,1,2
49793,723,6199,4855,Team Secret,Zeal Esports,2,1
49792,723,4150,6262,South Built Esports,Nigma Galaxy,2,0
49492,705,3337,3944,Team Basilisk,Teal Seam,2,1
49958,744,3114,4960,IVY,unjobbed,2,1
49332,740,2533,4915,Alliance,Natus Vincere,2,0
49960,744,2408,6722,HEET,FuelCore,2,0
49330,740,2499,4915,Movistar Riders,Natus Vincere,1,2
49764,739,388,879,DivisionX Gaming,Todak,1,1
49763,739,2532,623,Louvre,Sharper Esport,2,0
49791,723,4855,3136,Zeal Esports,Oasis Gaming,2,0
48168,708,6615,5346,이사가자,Alpha Six Gaming,2,0
49762,739,466,1919,BOOM Esports,Kingsmen,1,1
49790,723,6199,4891,Team Secret,SV Empire,2,0
49789,723,6262,6389,Nigma Galaxy,Bren Esports,2,1
49788,723,4150,4251,South Built Esports,Alpha Esports Pro,2,0
48208,730,2815,6090,Version1,TSM Academy,2,0
48206,730,2815,4346,Version1,DarkZero Esports ,2,0
48207,730,6090,6418,TSM Academy,Actually Homeless,2,0
49125,727,3322,3125,Border Monsters,Funkboings,2,0
48203,730,5248,4346,Evil Geniuses,DarkZero Esports ,1,2
48204,730,6090,2291,TSM Academy,Ghost Gaming,2,0
48860,701,4616,6493,UCAM Esports Club,unsigned,2,0
48859,701,6493,6191,unsigned,NOM eSports,2,0
49329,740,2499,673,Movistar Riders,Team Finest,2,1
46810,703,4808,6001,Salt Esports,OnlyFriends,2,1
49327,740,673,2533,Team Finest,Alliance,1,2
49761,739,1919,623,Kingsmen,Sharper Esport,1,1
49929,714,6126,6512,Legacy Esports,Kraken ESC White,2,0
49759,739,466,879,BOOM Esports,Todak,2,0
49928,714,6492,6726,HERO Esports,Crimas Disciples,1,2
48194,730,2350,3748,Soniqs,Team Reckaroo,2,0
48196,730,5248,5038,Evil Geniuses,YFP Gaming,2,0
48197,730,4346,6144,DarkZero Esports ,The Mafia,2,1
48198,730,6090,6651,TSM Academy,ex-Limit,2,0
48200,730,1615,6419,Knights,Elysium,1,2
48201,730,6418,6164,Actually Homeless,Radiance,2,0
50048,730,3944,6462,Teal Seam,TradeLikePros,1,0
50049,730,6418,5038,Actually Homeless,YFP Gaming,1,0
50036,730,5832,6144,Zero MarksMen Black,The Mafia,1,0
50038,730,2350,4837,Soniqs,Shopify Rebellion,1,0
50019,730,6090,6529,TSM Academy,Spectral Esports Purple,1,0
50022,730,2350,6419,Soniqs,Elysium,1,0
50004,730,5832,6213,Zero MarksMen Black,Cloud9 Academy,1,0
50005,730,6144,6500,The Mafia,Full Focus,1,0
50006,730,2350,6677,Soniqs,InControlNation,1,0
50009,730,4346,6198,DarkZero Esports ,Knights Academy,1,0
50011,730,1615,2531,Knights,Elevate,1,0
50013,730,5248,6593,Evil Geniuses,Iluz(Temp name),1,0
48858,701,6312,4616,KOVA,UCAM Esports Club,2,0
49959,744,472,2768,BIG,Ahlman Esports,2,0
48856,701,6312,6493,KOVA,unsigned,1,0
49957,744,4915,6724,Natus Vincere,Gaming Barracks,2,0
49757,739,1919,388,Kingsmen,DivisionX Gaming,2,0
49926,714,6491,6047,Nation Fan Club,VERTEX,1,2
48071,636,4826,5941,B4 Angels,Stars Horizon Vênus,2,1
48070,636,3342,6011,Gamelanders Purple,Breakout,2,0
49324,709,5214,6267,CGN Esports,One Breath Gaming,1,2
49281,698,474,3531,Team Liquid,Acend,3,1
49323,709,6267,3361,One Breath Gaming,SMARACIS eSports,2,1
49322,709,5214,6230,CGN Esports,Team Lixa,2,0
49802,742,4538,2408,Team Queso,HEET,2,1
49914,743,6718,6721,Huat Zai,The Kor Kors,2,0
49913,743,6714,6716,Team SGD,Go next,2,0
49911,743,2532,1943,Louvre,Beta Irons,2,0
48075,636,4852,3340,Cruzeiro Esports,Liberty Female,1,2
47500,463,2059,2533,Team Vitality,Alliance,2,0
49320,709,6267,1675,One Breath Gaming,Zero Zone,1,0
49319,709,6230,4671,Team Lixa,EGN Esports,1,0
47469,463,6533,2059,Last Dance,Team Vitality,2,1
47499,463,2533,4471,Alliance,BK ROG Esports,2,0
48068,636,4826,4852,B4 Angels,Cruzeiro Esports,2,1
49314,709,6267,6672,One Breath Gaming,Team ETT,1,0
49313,709,4671,1175,EGN Esports,bref,1,0
49315,709,1675,6466,Zero Zone,Redragon,1,0
49294,709,3347,6212,Angry Titans,Activat3D Esports,1,0
49298,709,4928,2755,OtherSide Blue,SAW,1,0
49300,709,4671,4960,EGN Esports,unjobbed,1,0
49302,709,6267,6671,One Breath Gaming,Western Bulls,1,0
49278,698,3531,682,Acend,Gambit Esports,2,0
49277,698,2304,1184,Giants Gaming,Futbolist,2,0
49276,698,474,2593,Team Liquid,Fnatic,2,0
48408,705,4837,4924,Shopify Rebellion,24Haven,2,1
48402,705,6045,6478,Lenny Time,ex-Serenity Black,2,1
48405,705,3337,6198,Team Basilisk,Knights Academy,2,1
48406,705,6164,6451,Radiance,Built By Gamers Academy,1,2
48067,636,3676,6011,Keyd Stars Athenas,Breakout,1,2
48066,636,3342,6669,Gamelanders Purple,Try eSports,2,0
49178,698,474,257,Team Liquid,G2 Esports,1,0
49176,698,2304,2593,Giants Gaming,Fnatic,1,0
49172,698,682,4567,Gambit Esports,SuperMassive Blaze,1,0
49177,698,628,1466,FunPlus Phoenix,Anubis Gaming,1,0
49174,698,3531,4663,Acend,TENSTAR,1,0
49173,698,6460,3,LDN UTD,Ninjas in Pyjamas,1,0
49168,698,2304,628,Giants Gaming,FunPlus Phoenix,1,0
49169,698,2593,1466,Fnatic,Anubis Gaming,1,0
49170,698,474,472,Team Liquid,BIG,1,0
49166,698,3531,3908,Acend,Team BDS,1,0
49165,698,4567,3,SuperMassive Blaze,Ninjas in Pyjamas,1,0
49167,698,4663,4915,TENSTAR,Natus Vincere,1,0
49160,698,2304,1466,Giants Gaming,Anubis Gaming,1,0
49161,698,2593,628,Fnatic,FunPlus Phoenix,1,0
49162,698,474,1184,Team Liquid,Futbolist,1,0
48166,708,6618,3311,VVS,I need Girlfriend,1,0
49156,698,682,3,Gambit Esports,Ninjas in Pyjamas,1,0
49157,698,6460,4567,LDN UTD,SuperMassive Blaze,1,0
49158,698,3531,4915,Acend,Natus Vincere,1,0
49159,698,4663,3908,TENSTAR,Team BDS,1,0
48164,708,2559,3311,SPEAR GAMING,I need Girlfriend,1,0
48163,708,6616,6618,레.스.고,VVS,1,0
47191,719,2499,4616,Movistar Riders,UCAM Esports Club,3,2
48161,708,5346,6619,Alpha Six Gaming,KGA,1,0
48159,708,6620,6619,iCEGunmandu,KGA,1,0
48192,729,6144,468,The Mafia,Renegades,2,0
48191,729,468,2350,Renegades,Soniqs,2,1
48186,729,4346,103,DarkZero Esports ,Immortals,2,1
48937,736,5467,6371,Oxxgen Esports,Zero Zone W,2,0
47190,719,3531,673,Acend,Team Finest,3,0
48936,736,6079,6381,Supermassive Blaze Female,Valstars Gaming Female,2,0
48156,708,2554,6622,World Game Star,Team LuZi,1,0
47432,707,799,2917,Velocity Gaming,Enigma Gaming,3,1
48155,708,6622,6623,Team LuZi,GGamDira,1,0
48153,708,6621,6623,Wyvern,GGamDira,1,0
48152,708,2554,6622,World Game Star,Team LuZi,1,0
48660,714,6126,4036,Legacy Esports,Team Bliss,1,2
48178,729,4346,6478,DarkZero Esports ,ex-Serenity Black,2,0
48179,729,6148,103,Project A,Immortals,1,2
48180,729,5038,6213,YFP Gaming,Cloud9 Academy,2,0
48181,729,6144,1615,The Mafia,Knights,2,0
48182,729,6045,6653,Lenny Time,GunsForHire,2,0
48183,729,468,3748,Renegades,Team Reckaroo,2,1
48185,729,4388,2350,Cosmic Divide,Soniqs,1,2
48982,729,6045,103,Lenny Time,Immortals,1,0
48993,729,6478,2378,ex-Serenity Black,SUPER SQUAD,1,0
49123,727,3322,1991,Border Monsters,Akave Esports,2,0
48963,729,470,6454,Complexity,Eclectiq,1,0
48950,729,103,5924,Immortals,FLICKBAITERS,1,0
48952,729,6144,6020,The Mafia,Pho Real,1,0
48954,729,6148,856,Project A,Andbox,1,0
48958,729,4346,5839,DarkZero Esports ,Time Out,1,0
48960,729,468,6478,Renegades,ex-Serenity Black,1,0
48846,701,5391,2373,AXIBYTE ESPORTS,Rix.GG Thunder,2,0
48844,701,5391,6340,AXIBYTE ESPORTS,WATEr,1,0
48151,708,1970,6617,TNL Esports,FUG,1,0
48150,708,6617,6624,FUG,INS4NE,1,0
48148,708,6615,6624,이사가자,INS4NE,1,0
48659,714,6047,6486,VERTEX,Nebula,2,1
48147,708,1970,6617,TNL Esports,FUG,1,0
43599,693,243,4958,Gamelanders Blue,ODDIK,2,0
43598,693,695,6401,HIGHPOWER,FOGUETE,1,2
47497,463,2533,6446,Alliance,Stunned5,2,0
47467,463,6533,6601,Last Dance,New World,2,0
47468,463,2059,2533,Team Vitality,Alliance,2,0
47885,704,5467,6024,Oxxgen Esports,TENSTAR Nova,2,3
48647,722,4050,2112,FULL SENSE,X10 CRIT,2,1
